State,Year,Sector,Carbon_Type,Emission (Metric Tons)
Tripura,2020,Agriculture,CH4,10.27
Tripura,2020,Waste Management,CO,0.21
Tripura,2020,Waste Management,CO2,3.57
Tripura,2020,Waste Management,CH4,6.96
Tripura,2021,Energy,CO,3.38
Tripura,2021,Energy,CO2,41.72
Tripura,2021,Energy,CH4,1.67
Tripura,2021,Industry,CO,2.04
Tripura,2021,Industry,CO2,43.34
Tripura,2021,Industry,CH4,3.01
Tripura,2021,Transportation,CO,1.63
Tripura,2021,Transportation,CO2,26.52
Tripura,2021,Transportation,CH4,1.02
Tripura,2021,Agriculture,CO,0.5
Tripura,2021,Agriculture,CO2,6.36
Tripura,2021,Agriculture,CH4,11.42
Tripura,2021,Waste Management,CO,0.33
Tripura,2021,Waste Management,CO2,7.06
Tripura,2021,Waste Management,CH4,4.94
Tripura,2022,Energy,CO,3.61
Tripura,2022,Energy,CO2,29.0
Tripura,2022,Energy,CH4,4.23
Tripura,2022,Industry,CO,2.18
Tripura,2022,Industry,CO2,31.38
Tripura,2022,Industry,CH4,1.39
Tripura,2022,Transportation,CO,4.26
Tripura,2022,Transportation,CO2,38.48
Tripura,2022,Transportation,CH4,1.16
Tripura,2022,Agriculture,CO,0.72
Tripura,2022,Agriculture,CO2,5.94
Tripura,2022,Agriculture,CH4,8.2
Tripura,2022,Waste Management,CO,0.35
Tripura,2022,Waste Management,CO2,5.26
Tripura,2022,Waste Management,CH4,5.31
Tripura,2023,Energy,CO,2.16
Tripura,2023,Energy,CO2,28.7
Tripura,2023,Energy,CH4,3.24
Tripura,2023,Industry,CO,1.83
Tripura,2023,Industry,CO2,46.11
Tripura,2023,Industry,CH4,3.59
Tripura,2023,Transportation,CO,1.81
Tripura,2023,Transportation,CO2,20.35
Tripura,2023,Transportation,CH4,1.13
Tripura,2023,Agriculture,CO,0.32
Tripura,2023,Agriculture,CO2,5.22
Tripura,2023,Agriculture,CH4,5.83
Tripura,2023,Waste Management,CO,0.34
Tripura,2023,Waste Management,CO2,5.18
Tripura,2023,Waste Management,CH4,5.79
Tripura,2024,Energy,CO,1.76
Tripura,2024,Energy,CO2,31.62
Tripura,2024,Energy,CH4,4.1
Tripura,2024,Industry,CO,2.18
Tripura,2024,Industry,CO2,43.28
Tripura,2024,Industry,CH4,1.8
Tripura,2024,Transportation,CO,3.14
Tripura,2024,Transportation,CO2,16.75
Tripura,2024,Transportation,CH4,0.88
Tripura,2024,Agriculture,CO,0.29
Tripura,2024,Agriculture,CO2,6.69
Tripura,2024,Agriculture,CH4,5.7
Tripura,2024,Waste Management,CO,0.37
Tripura,2024,Waste Management,CO2,4.93
Tripura,2024,Waste Management,CH4,4.29
Uttar Pradesh,2010,Energy,CO,2.44
Uttar Pradesh,2010,Energy,CO2,32.3
Uttar Pradesh,2010,Energy,CH4,1.69
Uttar Pradesh,2010,Industry,CO,2.28
Uttar Pradesh,2010,Industry,CO2,28.19
Uttar Pradesh,2010,Industry,CH4,2.05
Uttar Pradesh,2010,Transportation,CO,3.12
Uttar Pradesh,2010,Transportation,CO2,44.49
Uttar Pradesh,2010,Transportation,CH4,1.01
Uttar Pradesh,2010,Agriculture,CO,0.74
Uttar Pradesh,2010,Agriculture,CO2,12.17
Uttar Pradesh,2010,Agriculture,CH4,9.89
Uttar Pradesh,2010,Waste Management,CO,0.16
Uttar Pradesh,2010,Waste Management,CO2,5.16
Uttar Pradesh,2010,Waste Management,CH4,3.66
Uttar Pradesh,2011,Energy,CO,1.91
Uttar Pradesh,2011,Energy,CO2,55.65
Uttar Pradesh,2011,Energy,CH4,2.99
Uttar Pradesh,2011,Industry,CO,0.98
Uttar Pradesh,2011,Industry,CO2,54.35
Uttar Pradesh,2011,Industry,CH4,3.71
Uttar Pradesh,2011,Transportation,CO,4.38
Uttar Pradesh,2011,Transportation,CO2,29.45
Uttar Pradesh,2011,Transportation,CH4,1.42
Uttar Pradesh,2011,Agriculture,CO,0.47
Uttar Pradesh,2011,Agriculture,CO2,14.97
Uttar Pradesh,2011,Agriculture,CH4,4.12
Uttar Pradesh,2011,Waste Management,CO,0.27
Uttar Pradesh,2011,Waste Management,CO2,3.07
Uttar Pradesh,2011,Waste Management,CH4,6.55
Uttar Pradesh,2012,Energy,CO,1.32
Uttar Pradesh,2012,Energy,CO2,54.0
Uttar Pradesh,2012,Energy,CH4,3.55
Uttar Pradesh,2012,Industry,CO,2.25
Uttar Pradesh,2012,Industry,CO2,27.8
Uttar Pradesh,2012,Industry,CH4,2.79
Uttar Pradesh,2012,Transportation,CO,3.03
Uttar Pradesh,2012,Transportation,CO2,18.84
Uttar Pradesh,2012,Transportation,CH4,1.43
Uttar Pradesh,2012,Agriculture,CO,0.43
Uttar Pradesh,2012,Agriculture,CO2,13.06
Uttar Pradesh,2012,Agriculture,CH4,4.04
Uttar Pradesh,2012,Waste Management,CO,0.28
Uttar Pradesh,2012,Waste Management,CO2,2.78
Uttar Pradesh,2012,Waste Management,CH4,6.77
Uttar Pradesh,2013,Energy,CO,1.52
Uttar Pradesh,2013,Energy,CO2,73.95
Uttar Pradesh,2013,Energy,CH4,1.54
Uttar Pradesh,2013,Industry,CO,1.92
Uttar Pradesh,2013,Industry,CO2,55.69
Uttar Pradesh,2013,Industry,CH4,3.35
Uttar Pradesh,2013,Transportation,CO,2.78
Uttar Pradesh,2013,Transportation,CO2,35.15
Uttar Pradesh,2013,Transportation,CH4,0.91
Uttar Pradesh,2013,Agriculture,CO,0.54
Uttar Pradesh,2013,Agriculture,CO2,6.01
Uttar Pradesh,2013,Agriculture,CH4,5.97
Uttar Pradesh,2013,Waste Management,CO,0.37
Uttar Pradesh,2013,Waste Management,CO2,5.64
Uttar Pradesh,2013,Waste Management,CH4,3.3
Uttar Pradesh,2014,Energy,CO,1.44
Uttar Pradesh,2014,Energy,CO2,61.59
Uttar Pradesh,2014,Energy,CH4,3.58
Uttar Pradesh,2014,Industry,CO,1.97
Uttar Pradesh,2014,Industry,CO2,32.0
Uttar Pradesh,2014,Industry,CH4,1.93
Uttar Pradesh,2014,Transportation,CO,1.54
Uttar Pradesh,2014,Transportation,CO2,26.29
Uttar Pradesh,2014,Transportation,CH4,0.72
Uttar Pradesh,2014,Agriculture,CO,0.37
Uttar Pradesh,2014,Agriculture,CO2,11.42
Uttar Pradesh,2014,Agriculture,CH4,11.49
Uttar Pradesh,2014,Waste Management,CO,0.15
Uttar Pradesh,2014,Waste Management,CO2,4.52
Uttar Pradesh,2014,Waste Management,CH4,9.19
Uttar Pradesh,2015,Energy,CO,1.94
Uttar Pradesh,2015,Energy,CO2,53.25
Uttar Pradesh,2015,Energy,CH4,1.94
Uttar Pradesh,2015,Industry,CO,1.55
Uttar Pradesh,2015,Industry,CO2,54.82
Uttar Pradesh,2015,Industry,CH4,2.96
Uttar Pradesh,2015,Transportation,CO,2.54
Uttar Pradesh,2015,Transportation,CO2,25.05
Uttar Pradesh,2015,Transportation,CH4,1.07
Uttar Pradesh,2015,Agriculture,CO,0.31
Uttar Pradesh,2015,Agriculture,CO2,8.82
Uttar Pradesh,2015,Agriculture,CH4,11.62
Uttar Pradesh,2015,Waste Management,CO,0.2
Uttar Pradesh,2015,Waste Management,CO2,6.82
Uttar Pradesh,2015,Waste Management,CH4,7.67
Uttar Pradesh,2016,Energy,CO,2.56
Uttar Pradesh,2016,Energy,CO2,32.56
Uttar Pradesh,2016,Energy,CH4,2.83
Uttar Pradesh,2016,Industry,CO,2.62
Uttar Pradesh,2016,Industry,CO2,33.23
Uttar Pradesh,2016,Industry,CH4,2.19
Uttar Pradesh,2016,Transportation,CO,2.16
Uttar Pradesh,2016,Transportation,CO2,16.47
Uttar Pradesh,2016,Transportation,CH4,0.72
Uttar Pradesh,2016,Agriculture,CO,0.67
Uttar Pradesh,2016,Agriculture,CO2,7.28
Uttar Pradesh,2016,Agriculture,CH4,11.22
Uttar Pradesh,2016,Waste Management,CO,0.21
Uttar Pradesh,2016,Waste Management,CO2,3.73
Uttar Pradesh,2016,Waste Management,CH4,3.82
Uttar Pradesh,2017,Energy,CO,2.18
Uttar Pradesh,2017,Energy,CO2,32.86
Uttar Pradesh,2017,Energy,CH4,2.11
Uttar Pradesh,2017,Industry,CO,2.31
Uttar Pradesh,2017,Industry,CO2,39.17
Uttar Pradesh,2017,Industry,CH4,1.69
Uttar Pradesh,2017,Transportation,CO,4.18
Uttar Pradesh,2017,Transportation,CO2,29.05
Uttar Pradesh,2017,Transportation,CH4,1.26
Uttar Pradesh,2017,Agriculture,CO,0.36
Uttar Pradesh,2017,Agriculture,CO2,12.69
Uttar Pradesh,2017,Agriculture,CH4,8.79
Uttar Pradesh,2017,Waste Management,CO,0.33
Uttar Pradesh,2017,Waste Management,CO2,3.32
Uttar Pradesh,2017,Waste Management,CH4,7.77
Uttar Pradesh,2018,Energy,CO,2.03
Uttar Pradesh,2018,Energy,CO2,59.44
Uttar Pradesh,2018,Energy,CH4,2.03
Uttar Pradesh,2018,Industry,CO,1.73
Uttar Pradesh,2018,Industry,CO2,57.21
Uttar Pradesh,2018,Industry,CH4,1.78
Uttar Pradesh,2018,Transportation,CO,2.43
Uttar Pradesh,2018,Transportation,CO2,44.02
Uttar Pradesh,2018,Transportation,CH4,1.31
Uttar Pradesh,2018,Agriculture,CO,0.36
Uttar Pradesh,2018,Agriculture,CO2,7.65
Uttar Pradesh,2018,Agriculture,CH4,6.5
Uttar Pradesh,2018,Waste Management,CO,0.36
Uttar Pradesh,2018,Waste Management,CO2,5.25
Uttar Pradesh,2018,Waste Management,CH4,9.06
Uttar Pradesh,2019,Energy,CO,2.75
Uttar Pradesh,2019,Energy,CO2,38.76
Uttar Pradesh,2019,Energy,CH4,2.3
Uttar Pradesh,2019,Industry,CO,1.94
Uttar Pradesh,2019,Industry,CO2,49.9
Uttar Pradesh,2019,Industry,CH4,3.0
Uttar Pradesh,2019,Transportation,CO,4.25
Uttar Pradesh,2019,Transportation,CO2,22.55
Uttar Pradesh,2019,Transportation,CH4,0.84
Uttar Pradesh,2019,Agriculture,CO,0.66
Uttar Pradesh,2019,Agriculture,CO2,11.95
Uttar Pradesh,2019,Agriculture,CH4,7.19
Uttar Pradesh,2019,Waste Management,CO,0.29
Uttar Pradesh,2019,Waste Management,CO2,2.9
Uttar Pradesh,2019,Waste Management,CH4,8.62
Uttar Pradesh,2020,Energy,CO,1.75
Uttar Pradesh,2020,Energy,CO2,35.89
Uttar Pradesh,2020,Energy,CH4,3.07
Uttar Pradesh,2020,Industry,CO,2.18
Uttar Pradesh,2020,Industry,CO2,29.76
Uttar Pradesh,2020,Industry,CH4,2.09
Uttar Pradesh,2020,Transportation,CO,3.62
Uttar Pradesh,2020,Transportation,CO2,30.22
Uttar Pradesh,2020,Transportation,CH4,0.56
Uttar Pradesh,2020,Agriculture,CO,0.51
Uttar Pradesh,2020,Agriculture,CO2,12.06
Uttar Pradesh,2020,Agriculture,CH4,5.12
Uttar Pradesh,2020,Waste Management,CO,0.17
Uttar Pradesh,2020,Waste Management,CO2,3.81
Uttar Pradesh,2020,Waste Management,CH4,8.39
Uttar Pradesh,2021,Energy,CO,3.06
Uttar Pradesh,2021,Energy,CO2,54.86
Uttar Pradesh,2021,Energy,CH4,3.23
Uttar Pradesh,2021,Industry,CO,1.7
Uttar Pradesh,2021,Industry,CO2,53.28
Uttar Pradesh,2021,Industry,CH4,3.65
Uttar Pradesh,2021,Transportation,CO,2.78
Uttar Pradesh,2021,Transportation,CO2,26.04
Uttar Pradesh,2021,Transportation,CH4,1.2
Uttar Pradesh,2021,Agriculture,CO,0.62
Uttar Pradesh,2021,Agriculture,CO2,13.02
Uttar Pradesh,2021,Agriculture,CH4,10.56
Uttar Pradesh,2021,Waste Management,CO,0.2
Uttar Pradesh,2021,Waste Management,CO2,3.74
Uttar Pradesh,2021,Waste Management,CH4,9.16
Uttar Pradesh,2022,Energy,CO,2.1
Uttar Pradesh,2022,Energy,CO2,49.43
Uttar Pradesh,2022,Energy,CH4,4.49
Uttar Pradesh,2022,Industry,CO,1.83
Uttar Pradesh,2022,Industry,CO2,47.52
Uttar Pradesh,2022,Industry,CH4,1.37
Uttar Pradesh,2022,Transportation,CO,3.75
Uttar Pradesh,2022,Transportation,CO2,27.92
Uttar Pradesh,2022,Transportation,CH4,0.57
Uttar Pradesh,2022,Agriculture,CO,0.61
Uttar Pradesh,2022,Agriculture,CO2,8.87
Uttar Pradesh,2022,Agriculture,CH4,8.43
Uttar Pradesh,2022,Waste Management,CO,0.44
Uttar Pradesh,2022,Waste Management,CO2,6.54
Uttar Pradesh,2022,Waste Management,CH4,7.63
Uttar Pradesh,2023,Energy,CO,1.48
Uttar Pradesh,2023,Energy,CO2,70.14
Uttar Pradesh,2023,Energy,CH4,3.1
Uttar Pradesh,2023,Industry,CO,0.9
Uttar Pradesh,2023,Industry,CO2,55.6
Uttar Pradesh,2023,Industry,CH4,2.8
Uttar Pradesh,2023,Transportation,CO,4.05
Uttar Pradesh,2023,Transportation,CO2,21.25
Uttar Pradesh,2023,Transportation,CH4,0.72
Uttar Pradesh,2023,Agriculture,CO,0.28
Uttar Pradesh,2023,Agriculture,CO2,12.39
Uttar Pradesh,2023,Agriculture,CH4,9.17
Uttar Pradesh,2023,Waste Management,CO,0.35
Uttar Pradesh,2023,Waste Management,CO2,4.18
Uttar Pradesh,2023,Waste Management,CH4,4.46
Uttar Pradesh,2024,Energy,CO,3.54
Uttar Pradesh,2024,Energy,CO2,45.95
Uttar Pradesh,2024,Energy,CH4,2.72
Uttar Pradesh,2024,Industry,CO,1.88
Uttar Pradesh,2024,Industry,CO2,25.56
Uttar Pradesh,2024,Industry,CH4,1.86
Uttar Pradesh,2024,Transportation,CO,2.84
Uttar Pradesh,2024,Transportation,CO2,15.43
Uttar Pradesh,2024,Transportation,CH4,1.28
Uttar Pradesh,2024,Agriculture,CO,0.47
Uttar Pradesh,2024,Agriculture,CO2,9.06
Uttar Pradesh,2024,Agriculture,CH4,7.74
Uttar Pradesh,2024,Waste Management,CO,0.22
Uttar Pradesh,2024,Waste Management,CO2,6.05
Uttar Pradesh,2024,Waste Management,CH4,6.46
Uttarakhand,2010,Energy,CO,2.9
Uttarakhand,2010,Energy,CO2,29.38
Uttarakhand,2010,Energy,CH4,3.5
Uttarakhand,2010,Industry,CO,1.64
Uttarakhand,2010,Industry,CO2,27.59
Uttarakhand,2010,Industry,CH4,2.6
Uttarakhand,2010,Transportation,CO,4.15
Uttarakhand,2010,Transportation,CO2,25.01
Uttarakhand,2010,Transportation,CH4,0.91
Uttarakhand,2010,Agriculture,CO,0.49
Uttarakhand,2010,Agriculture,CO2,7.08
Uttarakhand,2010,Agriculture,CH4,5.56
Uttarakhand,2010,Waste Management,CO,0.18
Uttarakhand,2010,Waste Management,CO2,7.35
Uttarakhand,2010,Waste Management,CH4,4.66
Uttarakhand,2011,Energy,CO,2.42
Uttarakhand,2011,Energy,CO2,72.85
Uttarakhand,2011,Energy,CH4,3.03
Uttarakhand,2011,Industry,CO,2.53
Uttarakhand,2011,Industry,CO2,25.35
Uttarakhand,2011,Industry,CH4,2.71
Uttarakhand,2011,Transportation,CO,2.02
Uttarakhand,2011,Transportation,CO2,23.26
Uttarakhand,2011,Transportation,CH4,1.08
Uttarakhand,2011,Agriculture,CO,0.66
Uttarakhand,2011,Agriculture,CO2,9.87
Uttarakhand,2011,Agriculture,CH4,9.24
Uttarakhand,2011,Waste Management,CO,0.3
Uttarakhand,2011,Waste Management,CO2,2.67
Uttarakhand,2011,Waste Management,CH4,7.83
Uttarakhand,2012,Energy,CO,2.01
Uttarakhand,2012,Energy,CO2,63.36
Uttarakhand,2012,Energy,CH4,3.3
Uttarakhand,2012,Industry,CO,1.0
Uttarakhand,2012,Industry,CO2,37.7
Uttarakhand,2012,Industry,CH4,2.76
Uttarakhand,2012,Transportation,CO,3.85
Uttarakhand,2012,Transportation,CO2,34.47
Uttarakhand,2012,Transportation,CH4,0.59
Uttarakhand,2012,Agriculture,CO,0.69
Uttarakhand,2012,Agriculture,CO2,9.37
Uttarakhand,2012,Agriculture,CH4,9.52
Uttarakhand,2012,Waste Management,CO,0.41
Uttarakhand,2012,Waste Management,CO2,3.23
Uttarakhand,2012,Waste Management,CH4,8.22
Uttarakhand,2013,Energy,CO,3.5
Uttarakhand,2013,Energy,CO2,55.46
Uttarakhand,2013,Energy,CH4,1.71
Uttarakhand,2013,Industry,CO,1.0
Uttarakhand,2013,Industry,CO2,28.45
Uttarakhand,2013,Industry,CH4,3.11
Uttarakhand,2013,Transportation,CO,1.93
Uttarakhand,2013,Transportation,CO2,16.56
Uttarakhand,2013,Transportation,CH4,0.51
Uttarakhand,2013,Agriculture,CO,0.64
Uttarakhand,2013,Agriculture,CO2,12.65
Uttarakhand,2013,Agriculture,CH4,11.67
Uttarakhand,2013,Waste Management,CO,0.25
Uttarakhand,2013,Waste Management,CO2,2.68
Uttarakhand,2013,Waste Management,CH4,5.39
Uttarakhand,2014,Energy,CO,1.9
Uttarakhand,2014,Energy,CO2,31.49
Uttarakhand,2014,Energy,CH4,2.89
Uttarakhand,2014,Industry,CO,1.23
Uttarakhand,2014,Industry,CO2,51.53
Uttarakhand,2014,Industry,CH4,3.44
Uttarakhand,2014,Transportation,CO,2.78
Uttarakhand,2014,Transportation,CO2,33.73
Uttarakhand,2014,Transportation,CH4,1.23
Uttarakhand,2014,Agriculture,CO,0.53
Uttarakhand,2014,Agriculture,CO2,14.84
Uttarakhand,2014,Agriculture,CH4,7.73
Uttarakhand,2014,Waste Management,CO,0.23
Uttarakhand,2014,Waste Management,CO2,3.71
Uttarakhand,2014,Waste Management,CH4,7.86
Uttarakhand,2015,Energy,CO,2.87
Uttarakhand,2015,Energy,CO2,29.66
Uttarakhand,2015,Energy,CH4,1.86
Uttarakhand,2015,Industry,CO,2.65
Uttarakhand,2015,Industry,CO2,48.26
Uttarakhand,2015,Industry,CH4,2.98
Uttarakhand,2015,Transportation,CO,4.49
Uttarakhand,2015,Transportation,CO2,36.1
Uttarakhand,2015,Transportation,CH4,0.76
Uttarakhand,2015,Agriculture,CO,0.38
Uttarakhand,2015,Agriculture,CO2,7.84
Uttarakhand,2015,Agriculture,CH4,11.18
Uttarakhand,2015,Waste Management,CO,0.3
Uttarakhand,2015,Waste Management,CO2,7.37
Uttarakhand,2015,Waste Management,CH4,5.55
Uttarakhand,2016,Energy,CO,1.53
Uttarakhand,2016,Energy,CO2,50.32
Uttarakhand,2016,Energy,CH4,3.83
Uttarakhand,2016,Industry,CO,2.7
Uttarakhand,2016,Industry,CO2,36.41
Uttarakhand,2016,Industry,CH4,2.35
Uttarakhand,2016,Transportation,CO,2.35
Uttarakhand,2016,Transportation,CO2,31.25
Uttarakhand,2016,Transportation,CH4,1.32
Uttarakhand,2016,Agriculture,CO,0.33
Uttarakhand,2016,Agriculture,CO2,13.23
Uttarakhand,2016,Agriculture,CH4,5.27
Uttarakhand,2016,Waste Management,CO,0.26
Uttarakhand,2016,Waste Management,CO2,5.41
Uttarakhand,2016,Waste Management,CH4,7.38
Uttarakhand,2017,Energy,CO,2.2
Uttarakhand,2017,Energy,CO2,47.79
Uttarakhand,2017,Energy,CH4,2.12
Uttarakhand,2017,Industry,CO,1.63
Uttarakhand,2017,Industry,CO2,50.41
Uttarakhand,2017,Industry,CH4,3.24
Uttarakhand,2017,Transportation,CO,3.38
Uttarakhand,2017,Transportation,CO2,44.55
Uttarakhand,2017,Transportation,CH4,1.03
Uttarakhand,2017,Agriculture,CO,0.64
Uttarakhand,2017,Agriculture,CO2,7.3
Uttarakhand,2017,Agriculture,CH4,9.33
Uttarakhand,2017,Waste Management,CO,0.37
Uttarakhand,2017,Waste Management,CO2,5.43
Uttarakhand,2017,Waste Management,CH4,7.68
Uttarakhand,2018,Energy,CO,2.78
Uttarakhand,2018,Energy,CO2,30.11
Uttarakhand,2018,Energy,CH4,3.33
Uttarakhand,2018,Industry,CO,2.42
Uttarakhand,2018,Industry,CO2,34.15
Uttarakhand,2018,Industry,CH4,2.79
Uttarakhand,2018,Transportation,CO,2.27
Uttarakhand,2018,Transportation,CO2,44.07
Uttarakhand,2018,Transportation,CH4,0.91
Uttarakhand,2018,Agriculture,CO,0.28
Uttarakhand,2018,Agriculture,CO2,13.06
Uttarakhand,2018,Agriculture,CH4,10.5
Uttarakhand,2018,Waste Management,CO,0.3
Uttarakhand,2018,Waste Management,CO2,7.5
Uttarakhand,2018,Waste Management,CH4,8.52
Uttarakhand,2019,Energy,CO,2.41
Uttarakhand,2019,Energy,CO2,53.1
Uttarakhand,2019,Energy,CH4,3.68
Uttarakhand,2019,Industry,CO,1.26
Uttarakhand,2019,Industry,CO2,50.72
Uttarakhand,2019,Industry,CH4,3.12
Uttarakhand,2019,Transportation,CO,3.52
Uttarakhand,2019,Transportation,CO2,29.18
Uttarakhand,2019,Transportation,CH4,1.39
Uttarakhand,2019,Agriculture,CO,0.34
Uttarakhand,2019,Agriculture,CO2,5.27
Uttarakhand,2019,Agriculture,CH4,11.9
Uttarakhand,2019,Waste Management,CO,0.17
Uttarakhand,2019,Waste Management,CO2,6.52
Uttarakhand,2019,Waste Management,CH4,6.05
Uttarakhand,2020,Energy,CO,3.03
Uttarakhand,2020,Energy,CO2,61.21
Uttarakhand,2020,Energy,CH4,2.73
Uttarakhand,2020,Industry,CO,1.72
Uttarakhand,2020,Industry,CO2,48.95
Uttarakhand,2020,Industry,CH4,3.12
Uttarakhand,2020,Transportation,CO,1.81
Uttarakhand,2020,Transportation,CO2,21.78
Uttarakhand,2020,Transportation,CH4,1.05
Uttarakhand,2020,Agriculture,CO,0.46
Uttarakhand,2020,Agriculture,CO2,14.28
Uttarakhand,2020,Agriculture,CH4,8.27
Uttarakhand,2020,Waste Management,CO,0.42
Uttarakhand,2020,Waste Management,CO2,5.7
Uttarakhand,2020,Waste Management,CH4,6.53
Uttarakhand,2021,Energy,CO,2.78
Uttarakhand,2021,Energy,CO2,31.74
Uttarakhand,2021,Energy,CH4,3.24
Uttarakhand,2021,Industry,CO,2.52
Uttarakhand,2021,Industry,CO2,26.94
Uttarakhand,2021,Industry,CH4,3.56
Uttarakhand,2021,Transportation,CO,3.74
Uttarakhand,2021,Transportation,CO2,20.66
Uttarakhand,2021,Transportation,CH4,0.96
Uttarakhand,2021,Agriculture,CO,0.31
Uttarakhand,2021,Agriculture,CO2,12.38
Uttarakhand,2021,Agriculture,CH4,8.36
Uttarakhand,2021,Waste Management,CO,0.28
Uttarakhand,2021,Waste Management,CO2,3.77
Uttarakhand,2021,Waste Management,CH4,6.19
Uttarakhand,2022,Energy,CO,1.85
Uttarakhand,2022,Energy,CO2,65.41
Uttarakhand,2022,Energy,CH4,2.68
Uttarakhand,2022,Industry,CO,0.98
Uttarakhand,2022,Industry,CO2,30.92
Uttarakhand,2022,Industry,CH4,2.37
Uttarakhand,2022,Transportation,CO,4.03
Uttarakhand,2022,Transportation,CO2,41.78
Uttarakhand,2022,Transportation,CH4,0.54
Uttarakhand,2022,Agriculture,CO,0.48
Uttarakhand,2022,Agriculture,CO2,5.35
Uttarakhand,2022,Agriculture,CH4,11.43
Uttarakhand,2022,Waste Management,CO,0.43
Uttarakhand,2022,Waste Management,CO2,2.85
Uttarakhand,2022,Waste Management,CH4,4.96
Uttarakhand,2023,Energy,CO,2.86
Uttarakhand,2023,Energy,CO2,25.55
Uttarakhand,2023,Energy,CH4,3.56
Uttarakhand,2023,Industry,CO,1.06
Uttarakhand,2023,Industry,CO2,42.67
Uttarakhand,2023,Industry,CH4,2.18
Uttarakhand,2023,Transportation,CO,1.89
Uttarakhand,2023,Transportation,CO2,25.43
Uttarakhand,2023,Transportation,CH4,1.49
Uttarakhand,2023,Agriculture,CO,0.6
Uttarakhand,2023,Agriculture,CO2,12.69
Uttarakhand,2023,Agriculture,CH4,11.03
Uttarakhand,2023,Waste Management,CO,0.22
Uttarakhand,2023,Waste Management,CO2,3.89
Uttarakhand,2023,Waste Management,CH4,4.16
Uttarakhand,2024,Energy,CO,2.12
Uttarakhand,2024,Energy,CO2,56.69
Uttarakhand,2024,Energy,CH4,3.12
Uttarakhand,2024,Industry,CO,1.17
Uttarakhand,2024,Industry,CO2,40.08
Uttarakhand,2024,Industry,CH4,2.41
Uttarakhand,2024,Transportation,CO,3.48
Uttarakhand,2024,Transportation,CO2,31.39
Uttarakhand,2024,Transportation,CH4,0.94
Uttarakhand,2024,Agriculture,CO,0.74
Uttarakhand,2024,Agriculture,CO2,14.25
Uttarakhand,2024,Agriculture,CH4,4.31
Uttarakhand,2024,Waste Management,CO,0.26
Uttarakhand,2024,Waste Management,CO2,5.48
Uttarakhand,2024,Waste Management,CH4,9.54
West Bengal,2010,Energy,CO,3.59
West Bengal,2010,Energy,CO2,73.15
West Bengal,2010,Energy,CH4,1.56
West Bengal,2010,Industry,CO,1.91
West Bengal,2010,Industry,CO2,22.24
West Bengal,2010,Industry,CH4,2.99
West Bengal,2010,Transportation,CO,3.73
West Bengal,2010,Transportation,CO2,30.67
West Bengal,2010,Transportation,CH4,0.53
West Bengal,2010,Agriculture,CO,0.25
West Bengal,2010,Agriculture,CO2,11.88
West Bengal,2010,Agriculture,CH4,8.3
West Bengal,2010,Waste Management,CO,0.33
West Bengal,2010,Waste Management,CO2,4.77
West Bengal,2010,Waste Management,CH4,3.47
West Bengal,2011,Energy,CO,3.26
West Bengal,2011,Energy,CO2,38.85
West Bengal,2011,Energy,CH4,2.83
West Bengal,2011,Industry,CO,1.12
West Bengal,2011,Industry,CO2,43.86
West Bengal,2011,Industry,CH4,3.55
West Bengal,2011,Transportation,CO,2.22
West Bengal,2011,Transportation,CO2,37.02
West Bengal,2011,Transportation,CH4,0.73
West Bengal,2011,Agriculture,CO,0.43
West Bengal,2011,Agriculture,CO2,9.78
West Bengal,2011,Agriculture,CH4,11.93
West Bengal,2011,Waste Management,CO,0.16
West Bengal,2011,Waste Management,CO2,2.54
West Bengal,2011,Waste Management,CH4,5.39
West Bengal,2012,Energy,CO,1.68
West Bengal,2012,Energy,CO2,57.57
West Bengal,2012,Energy,CH4,2.2
West Bengal,2012,Industry,CO,2.53
West Bengal,2012,Industry,CO2,27.65
West Bengal,2012,Industry,CH4,2.66
West Bengal,2012,Transportation,CO,2.22
West Bengal,2012,Transportation,CO2,44.83
West Bengal,2012,Transportation,CH4,0.85
West Bengal,2012,Agriculture,CO,0.28
West Bengal,2012,Agriculture,CO2,11.17
West Bengal,2012,Agriculture,CH4,6.68
West Bengal,2012,Waste Management,CO,0.28
West Bengal,2012,Waste Management,CO2,4.9
West Bengal,2012,Waste Management,CH4,8.7
West Bengal,2013,Energy,CO,1.45
West Bengal,2013,Energy,CO2,49.13
West Bengal,2013,Energy,CH4,4.29
West Bengal,2013,Industry,CO,1.73
West Bengal,2013,Industry,CO2,22.89
West Bengal,2013,Industry,CH4,2.0
West Bengal,2013,Transportation,CO,2.72
West Bengal,2013,Transportation,CO2,16.74
West Bengal,2013,Transportation,CH4,0.61
West Bengal,2013,Agriculture,CO,0.55
West Bengal,2013,Agriculture,CO2,5.35
West Bengal,2013,Agriculture,CH4,5.14
West Bengal,2013,Waste Management,CO,0.23
West Bengal,2013,Waste Management,CO2,3.21
West Bengal,2013,Waste Management,CH4,6.88
West Bengal,2014,Energy,CO,3.68
West Bengal,2014,Energy,CO2,49.37
West Bengal,2014,Energy,CH4,3.57
West Bengal,2014,Industry,CO,2.46
West Bengal,2014,Industry,CO2,56.89
West Bengal,2014,Industry,CH4,2.04
West Bengal,2014,Transportation,CO,3.73
West Bengal,2014,Transportation,CO2,41.01
West Bengal,2014,Transportation,CH4,1.24
West Bengal,2014,Agriculture,CO,0.47
West Bengal,2014,Agriculture,CO2,13.34
