state,year,sector,carbon_type,emission_(metric_tons)
Telangana,2017,Agriculture,CO2,13.35
Telangana,2017,Agriculture,CH4,5.46
Telangana,2017,Waste Management,CO,0.42
Telangana,2017,Waste Management,CO2,7.15
Telangana,2017,Waste Management,CH4,3.29
Telangana,2018,Energy,CO,3.01
Telangana,2018,Energy,CO2,61.79
Telangana,2018,Energy,CH4,2.91
Telangana,2018,Industry,CO,0.96
Telangana,2018,Industry,CO2,56.96
Telangana,2018,Industry,CH4,1.56
Telangana,2018,Transportation,CO,2.85
Telangana,2018,Transportation,CO2,28.59
Telangana,2018,Transportation,CH4,1.19
Telangana,2018,Agriculture,CO,0.58
Telangana,2018,Agriculture,CO2,11.51
Telangana,2018,Agriculture,CH4,10.2
Telangana,2018,Waste Management,CO,0.44
Telangana,2018,Waste Management,CO2,2.58
Telangana,2018,Waste Management,CH4,7.95
Telangana,2019,Energy,CO,2.5
Telangana,2019,Energy,CO2,61.55
Telangana,2019,Energy,CH4,3.73
Telangana,2019,Industry,CO,1.35
Telangana,2019,Industry,CO2,31.15
Telangana,2019,Industry,CH4,2.79
Telangana,2019,Transportation,CO,2.87
Telangana,2019,Transportation,CO2,15.85
Telangana,2019,Transportation,CH4,1.14
Telangana,2019,Agriculture,CO,0.55
Telangana,2019,Agriculture,CO2,7.06
Telangana,2019,Agriculture,CH4,4.94
Telangana,2019,Waste Management,CO,0.27
Telangana,2019,Waste Management,CO2,4.94
Telangana,2019,Waste Management,CH4,9.35
Telangana,2020,Energy,CO,3.1
Telangana,2020,Energy,CO2,72.88
Telangana,2020,Energy,CH4,2.85
Telangana,2020,Industry,CO,1.7
Telangana,2020,Industry,CO2,40.78
Telangana,2020,Industry,CH4,2.97
Telangana,2020,Transportation,CO,1.51
Telangana,2020,Transportation,CO2,37.85
Telangana,2020,Transportation,CH4,1.47
Telangana,2020,Agriculture,CO,0.32
Telangana,2020,Agriculture,CO2,13.58
Telangana,2020,Agriculture,CH4,7.43
Telangana,2020,Waste Management,CO,0.39
Telangana,2020,Waste Management,CO2,6.27
Telangana,2020,Waste Management,CH4,3.53
Telangana,2021,Energy,CO,3.4
Telangana,2021,Energy,CO2,54.8
Telangana,2021,Energy,CH4,2.44
Telangana,2021,Industry,CO,1.72
Telangana,2021,Industry,CO2,38.91
Telangana,2021,Industry,CH4,3.57
Telangana,2021,Transportation,CO,3.69
Telangana,2021,Transportation,CO2,31.56
Telangana,2021,Transportation,CH4,1.49
Telangana,2021,Agriculture,CO,0.69
Telangana,2021,Agriculture,CO2,8.34
Telangana,2021,Agriculture,CH4,7.77
Telangana,2021,Waste Management,CO,0.18
Telangana,2021,Waste Management,CO2,5.67
Telangana,2021,Waste Management,CH4,7.83
Telangana,2022,Energy,CO,1.87
Telangana,2022,Energy,CO2,43.89
Telangana,2022,Energy,CH4,4.23
Telangana,2022,Industry,CO,2.25
Telangana,2022,Industry,CO2,28.65
Telangana,2022,Industry,CH4,3.7
Telangana,2022,Transportation,CO,3.92
Telangana,2022,Transportation,CO2,39.97
Telangana,2022,Transportation,CH4,0.66
Telangana,2022,Agriculture,CO,0.37
Telangana,2022,Agriculture,CO2,5.91
Telangana,2022,Agriculture,CH4,10.38
Telangana,2022,Waste Management,CO,0.23
Telangana,2022,Waste Management,CO2,5.16
Telangana,2022,Waste Management,CH4,6.53
Telangana,2023,Energy,CO,2.69
Telangana,2023,Energy,CO2,64.73
Telangana,2023,Energy,CH4,2.24
Telangana,2023,Industry,CO,2.42
Telangana,2023,Industry,CO2,46.45
Telangana,2023,Industry,CH4,1.81
Telangana,2023,Transportation,CO,3.98
Telangana,2023,Transportation,CO2,27.39
Telangana,2023,Transportation,CH4,0.87
Telangana,2023,Agriculture,CO,0.55
Telangana,2023,Agriculture,CO2,11.17
Telangana,2023,Agriculture,CH4,4.6
Telangana,2023,Waste Management,CO,0.37
Telangana,2023,Waste Management,CO2,7.01
Telangana,2023,Waste Management,CH4,3.95
Telangana,2024,Energy,CO,1.68
Telangana,2024,Energy,CO2,57.97
Telangana,2024,Energy,CH4,3.15
Telangana,2024,Industry,CO,1.39
Telangana,2024,Industry,CO2,29.81
Telangana,2024,Industry,CH4,1.33
Telangana,2024,Transportation,CO,1.83
Telangana,2024,Transportation,CO2,44.82
Telangana,2024,Transportation,CH4,1.32
Telangana,2024,Agriculture,CO,0.32
Telangana,2024,Agriculture,CO2,5.39
Telangana,2024,Agriculture,CH4,10.62
Telangana,2024,Waste Management,CO,0.34
Telangana,2024,Waste Management,CO2,6.01
Telangana,2024,Waste Management,CH4,5.61
Tripura,2010,Energy,CO,2.13
Tripura,2010,Energy,CO2,56.67
Tripura,2010,Energy,CH4,3.62
Tripura,2010,Industry,CO,1.26
Tripura,2010,Industry,CO2,58.55
Tripura,2010,Industry,CH4,1.48
Tripura,2010,Transportation,CO,2.71
Tripura,2010,Transportation,CO2,25.38
Tripura,2010,Transportation,CH4,0.61
Tripura,2010,Agriculture,CO,0.38
Tripura,2010,Agriculture,CO2,6.45
Tripura,2010,Agriculture,CH4,9.65
Tripura,2010,Waste Management,CO,0.24
Tripura,2010,Waste Management,CO2,4.39
Tripura,2010,Waste Management,CH4,8.95
Tripura,2011,Energy,CO,1.78
Tripura,2011,Energy,CO2,38.65
Tripura,2011,Energy,CH4,3.87
Tripura,2011,Industry,CO,1.08
Tripura,2011,Industry,CO2,24.92
Tripura,2011,Industry,CH4,1.79
Tripura,2011,Transportation,CO,3.79
Tripura,2011,Transportation,CO2,21.02
Tripura,2011,Transportation,CH4,0.89
Tripura,2011,Agriculture,CO,0.58
Tripura,2011,Agriculture,CO2,14.87
Tripura,2011,Agriculture,CH4,10.17
Tripura,2011,Waste Management,CO,0.23
Tripura,2011,Waste Management,CO2,5.41
Tripura,2011,Waste Management,CH4,8.7
Tripura,2012,Energy,CO,3.47
Tripura,2012,Energy,CO2,69.67
Tripura,2012,Energy,CH4,3.73
Tripura,2012,Industry,CO,1.33
Tripura,2012,Industry,CO2,42.7
Tripura,2012,Industry,CH4,2.24
Tripura,2012,Transportation,CO,3.22
Tripura,2012,Transportation,CO2,44.08
Tripura,2012,Transportation,CH4,1.15
Tripura,2012,Agriculture,CO,0.59
Tripura,2012,Agriculture,CO2,13.34
Tripura,2012,Agriculture,CH4,10.03
Tripura,2012,Waste Management,CO,0.26
Tripura,2012,Waste Management,CO2,2.51
Tripura,2012,Waste Management,CH4,4.91
Tripura,2013,Energy,CO,2.32
Tripura,2013,Energy,CO2,72.58
Tripura,2013,Energy,CH4,1.79
Tripura,2013,Industry,CO,1.63
Tripura,2013,Industry,CO2,42.8
Tripura,2013,Industry,CH4,2.0
Tripura,2013,Transportation,CO,3.4
Tripura,2013,Transportation,CO2,25.17
Tripura,2013,Transportation,CH4,0.68
Tripura,2013,Agriculture,CO,0.72
Tripura,2013,Agriculture,CO2,8.49
Tripura,2013,Agriculture,CH4,7.94
Tripura,2013,Waste Management,CO,0.27
Tripura,2013,Waste Management,CO2,2.88
Tripura,2013,Waste Management,CH4,6.39
Tripura,2014,Energy,CO,2.3
Tripura,2014,Energy,CO2,54.0
Tripura,2014,Energy,CH4,3.11
Tripura,2014,Industry,CO,2.43
Tripura,2014,Industry,CO2,22.05
Tripura,2014,Industry,CH4,1.28
Tripura,2014,Transportation,CO,2.39
Tripura,2014,Transportation,CO2,41.08
Tripura,2014,Transportation,CH4,1.3
Tripura,2014,Agriculture,CO,0.31
Tripura,2014,Agriculture,CO2,9.69
Tripura,2014,Agriculture,CH4,10.04
Tripura,2014,Waste Management,CO,0.24
Tripura,2014,Waste Management,CO2,4.29
Tripura,2014,Waste Management,CH4,8.51
Tripura,2015,Energy,CO,1.29
Tripura,2015,Energy,CO2,44.35
Tripura,2015,Energy,CH4,3.11
Tripura,2015,Industry,CO,2.17
Tripura,2015,Industry,CO2,29.94
Tripura,2015,Industry,CH4,2.66
Tripura,2015,Transportation,CO,2.48
Tripura,2015,Transportation,CO2,42.57
Tripura,2015,Transportation,CH4,0.6
Tripura,2015,Agriculture,CO,0.65
Tripura,2015,Agriculture,CO2,5.8
Tripura,2015,Agriculture,CH4,9.57
Tripura,2015,Waste Management,CO,0.31
Tripura,2015,Waste Management,CO2,2.73
Tripura,2015,Waste Management,CH4,8.95
Tripura,2016,Energy,CO,1.78
Tripura,2016,Energy,CO2,31.65
Tripura,2016,Energy,CH4,3.0
Tripura,2016,Industry,CO,1.5
Tripura,2016,Industry,CO2,22.12
Tripura,2016,Industry,CH4,3.42
Tripura,2016,Transportation,CO,3.42
Tripura,2016,Transportation,CO2,44.47
Tripura,2016,Transportation,CH4,0.82
Tripura,2016,Agriculture,CO,0.28
Tripura,2016,Agriculture,CO2,10.63
Tripura,2016,Agriculture,CH4,7.67
Tripura,2016,Waste Management,CO,0.44
Tripura,2016,Waste Management,CO2,3.41
Tripura,2016,Waste Management,CH4,9.7
Tripura,2017,Energy,CO,1.68
Tripura,2017,Energy,CO2,32.09
Tripura,2017,Energy,CH4,3.06
Tripura,2017,Industry,CO,1.92
Tripura,2017,Industry,CO2,25.54
Tripura,2017,Industry,CH4,2.08
Tripura,2017,Transportation,CO,4.14
Tripura,2017,Transportation,CO2,30.13
Tripura,2017,Transportation,CH4,1.18
Tripura,2017,Agriculture,CO,0.4
Tripura,2017,Agriculture,CO2,9.31
Tripura,2017,Agriculture,CH4,8.95
Tripura,2017,Waste Management,CO,0.43
Tripura,2017,Waste Management,CO2,5.45
Tripura,2017,Waste Management,CH4,4.92
Tripura,2018,Energy,CO,1.78
Tripura,2018,Energy,CO2,29.69
Tripura,2018,Energy,CH4,4.32
Tripura,2018,Industry,CO,2.18
Tripura,2018,Industry,CO2,23.81
Tripura,2018,Industry,CH4,2.14
Tripura,2018,Transportation,CO,3.68
Tripura,2018,Transportation,CO2,42.89
Tripura,2018,Transportation,CH4,1.35
Tripura,2018,Agriculture,CO,0.47
Tripura,2018,Agriculture,CO2,12.08
Tripura,2018,Agriculture,CH4,8.52
Tripura,2018,Waste Management,CO,0.44
Tripura,2018,Waste Management,CO2,4.37
Tripura,2018,Waste Management,CH4,7.51
Tripura,2019,Energy,CO,3.56
Tripura,2019,Energy,CO2,31.81
Tripura,2019,Energy,CH4,3.0
Tripura,2019,Industry,CO,2.64
Tripura,2019,Industry,CO2,37.26
Tripura,2019,Industry,CH4,2.79
Tripura,2019,Transportation,CO,3.05
Tripura,2019,Transportation,CO2,40.7
Tripura,2019,Transportation,CH4,0.97
Tripura,2019,Agriculture,CO,0.37
Tripura,2019,Agriculture,CO2,6.61
Tripura,2019,Agriculture,CH4,7.96
Tripura,2019,Waste Management,CO,0.41
Tripura,2019,Waste Management,CO2,5.46
Tripura,2019,Waste Management,CH4,6.78
Tripura,2020,Energy,CO,2.64
Tripura,2020,Energy,CO2,61.3
Tripura,2020,Energy,CH4,3.73
Tripura,2020,Industry,CO,1.72
Tripura,2020,Industry,CO2,48.35
Tripura,2020,Industry,CH4,2.28
Tripura,2020,Transportation,CO,4.39
Tripura,2020,Transportation,CO2,31.08
Tripura,2020,Transportation,CH4,0.6
Tripura,2020,Agriculture,CO,0.4
Tripura,2020,Agriculture,CO2,10.43
Tripura,2020,Agriculture,CH4,4.11
Tripura,2020,Waste Management,CO,0.43
Tripura,2020,Waste Management,CO2,2.87
Tripura,2020,Waste Management,CH4,6.43
Tripura,2021,Energy,CO,2.58
Tripura,2021,Energy,CO2,44.68
Tripura,2021,Energy,CH4,3.4
Tripura,2021,Industry,CO,1.91
Tripura,2021,Industry,CO2,56.93
Tripura,2021,Industry,CH4,1.39
Tripura,2021,Transportation,CO,4.16
Tripura,2021,Transportation,CO2,21.38
Tripura,2021,Transportation,CH4,1.0
Tripura,2021,Agriculture,CO,0.32
Tripura,2021,Agriculture,CO2,5.85
Tripura,2021,Agriculture,CH4,11.78
Tripura,2021,Waste Management,CO,0.2
Tripura,2021,Waste Management,CO2,5.54
Tripura,2021,Waste Management,CH4,9.63
Tripura,2022,Energy,CO,2.91
Tripura,2022,Energy,CO2,62.42
Tripura,2022,Energy,CH4,4.19
Tripura,2022,Industry,CO,2.38
Tripura,2022,Industry,CO2,23.19
Tripura,2022,Industry,CH4,1.88
Tripura,2022,Transportation,CO,4.48
Tripura,2022,Transportation,CO2,24.51
Tripura,2022,Transportation,CH4,0.61
Tripura,2022,Agriculture,CO,0.59
Tripura,2022,Agriculture,CO2,7.05
Tripura,2022,Agriculture,CH4,10.58
Tripura,2022,Waste Management,CO,0.41
Tripura,2022,Waste Management,CO2,6.58
Tripura,2022,Waste Management,CH4,7.68
Tripura,2023,Energy,CO,1.64
Tripura,2023,Energy,CO2,43.47
Tripura,2023,Energy,CH4,1.77
Tripura,2023,Industry,CO,1.59
Tripura,2023,Industry,CO2,26.49
Tripura,2023,Industry,CH4,2.24
Tripura,2023,Transportation,CO,1.87
Tripura,2023,Transportation,CO2,28.47
Tripura,2023,Transportation,CH4,0.59
Tripura,2023,Agriculture,CO,0.26
Tripura,2023,Agriculture,CO2,11.72
Tripura,2023,Agriculture,CH4,8.89
Tripura,2023,Waste Management,CO,0.43
Tripura,2023,Waste Management,CO2,7.21
Tripura,2023,Waste Management,CH4,6.42
Tripura,2024,Energy,CO,3.48
Tripura,2024,Energy,CO2,73.08
Tripura,2024,Energy,CH4,2.67
Tripura,2024,Industry,CO,2.64
Tripura,2024,Industry,CO2,49.36
Tripura,2024,Industry,CH4,2.19
Tripura,2024,Transportation,CO,2.9
Tripura,2024,Transportation,CO2,23.71
Tripura,2024,Transportation,CH4,1.1
Tripura,2024,Agriculture,CO,0.45
Tripura,2024,Agriculture,CO2,6.02
Tripura,2024,Agriculture,CH4,6.14
Tripura,2024,Waste Management,CO,0.43
Tripura,2024,Waste Management,CO2,3.67
Tripura,2024,Waste Management,CH4,7.84
Uttar Pradesh,2010,Energy,CO,3.18
Uttar Pradesh,2010,Energy,CO2,71.96
Uttar Pradesh,2010,Energy,CH4,3.36
Uttar Pradesh,2010,Industry,CO,1.05
Uttar Pradesh,2010,Industry,CO2,30.16
Uttar Pradesh,2010,Industry,CH4,3.34
Uttar Pradesh,2010,Transportation,CO,3.37
Uttar Pradesh,2010,Transportation,CO2,30.68
Uttar Pradesh,2010,Transportation,CH4,1.33
Uttar Pradesh,2010,Agriculture,CO,0.74
Uttar Pradesh,2010,Agriculture,CO2,12.15
Uttar Pradesh,2010,Agriculture,CH4,4.93
Uttar Pradesh,2010,Waste Management,CO,0.21
Uttar Pradesh,2010,Waste Management,CO2,5.55
Uttar Pradesh,2010,Waste Management,CH4,8.22
Uttar Pradesh,2011,Energy,CO,2.29
Uttar Pradesh,2011,Energy,CO2,72.14
Uttar Pradesh,2011,Energy,CH4,4.48
Uttar Pradesh,2011,Industry,CO,1.29
Uttar Pradesh,2011,Industry,CO2,26.47
Uttar Pradesh,2011,Industry,CH4,3.68
Uttar Pradesh,2011,Transportation,CO,2.23
Uttar Pradesh,2011,Transportation,CO2,19.82
Uttar Pradesh,2011,Transportation,CH4,1.43
Uttar Pradesh,2011,Agriculture,CO,0.4
Uttar Pradesh,2011,Agriculture,CO2,6.54
Uttar Pradesh,2011,Agriculture,CH4,5.95
Uttar Pradesh,2011,Waste Management,CO,0.36
Uttar Pradesh,2011,Waste Management,CO2,3.55
Uttar Pradesh,2011,Waste Management,CH4,8.72
Uttar Pradesh,2012,Energy,CO,3.01
Uttar Pradesh,2012,Energy,CO2,31.6
Uttar Pradesh,2012,Energy,CH4,3.7
Uttar Pradesh,2012,Industry,CO,1.15
Uttar Pradesh,2012,Industry,CO2,40.72
Uttar Pradesh,2012,Industry,CH4,2.65
Uttar Pradesh,2012,Transportation,CO,2.85
Uttar Pradesh,2012,Transportation,CO2,40.32
Uttar Pradesh,2012,Transportation,CH4,0.93
Uttar Pradesh,2012,Agriculture,CO,0.52
Uttar Pradesh,2012,Agriculture,CO2,7.43
Uttar Pradesh,2012,Agriculture,CH4,9.81
Uttar Pradesh,2012,Waste Management,CO,0.34
Uttar Pradesh,2012,Waste Management,CO2,4.43
Uttar Pradesh,2012,Waste Management,CH4,7.69
Uttar Pradesh,2013,Energy,CO,3.53
Uttar Pradesh,2013,Energy,CO2,59.19
Uttar Pradesh,2013,Energy,CH4,3.58
Uttar Pradesh,2013,Industry,CO,1.22
Uttar Pradesh,2013,Industry,CO2,42.48
Uttar Pradesh,2013,Industry,CH4,1.45
Uttar Pradesh,2013,Transportation,CO,3.38
Uttar Pradesh,2013,Transportation,CO2,41.04
Uttar Pradesh,2013,Transportation,CH4,0.66
Uttar Pradesh,2013,Agriculture,CO,0.36
Uttar Pradesh,2013,Agriculture,CO2,13.14
Uttar Pradesh,2013,Agriculture,CH4,11.7
Uttar Pradesh,2013,Waste Management,CO,0.31
Uttar Pradesh,2013,Waste Management,CO2,5.01
Uttar Pradesh,2013,Waste Management,CH4,3.7
Uttar Pradesh,2014,Energy,CO,2.58
Uttar Pradesh,2014,Energy,CO2,69.03
Uttar Pradesh,2014,Energy,CH4,4.02
Uttar Pradesh,2014,Industry,CO,1.59
Uttar Pradesh,2014,Industry,CO2,41.98
Uttar Pradesh,2014,Industry,CH4,3.37
Uttar Pradesh,2014,Transportation,CO,3.77
Uttar Pradesh,2014,Transportation,CO2,17.98
Uttar Pradesh,2014,Transportation,CH4,1.15
Uttar Pradesh,2014,Agriculture,CO,0.63
Uttar Pradesh,2014,Agriculture,CO2,12.87
Uttar Pradesh,2014,Agriculture,CH4,6.34
Uttar Pradesh,2014,Waste Management,CO,0.17
Uttar Pradesh,2014,Waste Management,CO2,6.03
Uttar Pradesh,2014,Waste Management,CH4,4.98
Uttar Pradesh,2015,Energy,CO,2.69
Uttar Pradesh,2015,Energy,CO2,58.91
Uttar Pradesh,2015,Energy,CH4,3.66
Uttar Pradesh,2015,Industry,CO,1.08
Uttar Pradesh,2015,Industry,CO2,22.38
Uttar Pradesh,2015,Industry,CH4,2.27
Uttar Pradesh,2015,Transportation,CO,2.88
Uttar Pradesh,2015,Transportation,CO2,30.25
Uttar Pradesh,2015,Transportation,CH4,0.74
Uttar Pradesh,2015,Agriculture,CO,0.64
Uttar Pradesh,2015,Agriculture,CO2,13.25
Uttar Pradesh,2015,Agriculture,CH4,6.32
Uttar Pradesh,2015,Waste Management,CO,0.31
Uttar Pradesh,2015,Waste Management,CO2,5.27
Uttar Pradesh,2015,Waste Management,CH4,7.67
Uttar Pradesh,2016,Energy,CO,1.85
Uttar Pradesh,2016,Energy,CO2,52.87
Uttar Pradesh,2016,Energy,CH4,3.55
Uttar Pradesh,2016,Industry,CO,1.27
Uttar Pradesh,2016,Industry,CO2,57.78
Uttar Pradesh,2016,Industry,CH4,2.2
Uttar Pradesh,2016,Transportation,CO,2.98
Uttar Pradesh,2016,Transportation,CO2,29.78
Uttar Pradesh,2016,Transportation,CH4,0.76
Uttar Pradesh,2016,Agriculture,CO,0.46
Uttar Pradesh,2016,Agriculture,CO2,7.91
Uttar Pradesh,2016,Agriculture,CH4,10.62
Uttar Pradesh,2016,Waste Management,CO,0.36
Uttar Pradesh,2016,Waste Management,CO2,2.69
Uttar Pradesh,2016,Waste Management,CH4,9.25
Uttar Pradesh,2017,Energy,CO,3.16
Uttar Pradesh,2017,Energy,CO2,60.94
Uttar Pradesh,2017,Energy,CH4,1.55
Uttar Pradesh,2017,Industry,CO,2.5
Uttar Pradesh,2017,Industry,CO2,35.91
Uttar Pradesh,2017,Industry,CH4,3.32
Uttar Pradesh,2017,Transportation,CO,4.3
Uttar Pradesh,2017,Transportation,CO2,26.0
Uttar Pradesh,2017,Transportation,CH4,1.38
Uttar Pradesh,2017,Agriculture,CO,0.5
Uttar Pradesh,2017,Agriculture,CO2,10.37
Uttar Pradesh,2017,Agriculture,CH4,8.61
Uttar Pradesh,2017,Waste Management,CO,0.3
Uttar Pradesh,2017,Waste Management,CO2,6.03
Uttar Pradesh,2017,Waste Management,CH4,8.92
Uttar Pradesh,2018,Energy,CO,3.44
Uttar Pradesh,2018,Energy,CO2,31.52
Uttar Pradesh,2018,Energy,CH4,4.16
Uttar Pradesh,2018,Industry,CO,2.42
Uttar Pradesh,2018,Industry,CO2,30.53
Uttar Pradesh,2018,Industry,CH4,2.42
Uttar Pradesh,2018,Transportation,CO,2.38
Uttar Pradesh,2018,Transportation,CO2,39.54
Uttar Pradesh,2018,Transportation,CH4,1.33
Uttar Pradesh,2018,Agriculture,CO,0.57
Uttar Pradesh,2018,Agriculture,CO2,5.56
Uttar Pradesh,2018,Agriculture,CH4,10.18
Uttar Pradesh,2018,Waste Management,CO,0.22
Uttar Pradesh,2018,Waste Management,CO2,4.56
Uttar Pradesh,2018,Waste Management,CH4,9.15
Uttar Pradesh,2019,Energy,CO,3.12
Uttar Pradesh,2019,Energy,CO2,57.28
Uttar Pradesh,2019,Energy,CH4,2.77
Uttar Pradesh,2019,Industry,CO,1.89
Uttar Pradesh,2019,Industry,CO2,37.98
Uttar Pradesh,2019,Industry,CH4,2.75
Uttar Pradesh,2019,Transportation,CO,2.62
Uttar Pradesh,2019,Transportation,CO2,19.71
Uttar Pradesh,2019,Transportation,CH4,0.82
Uttar Pradesh,2019,Agriculture,CO,0.25
Uttar Pradesh,2019,Agriculture,CO2,8.11
Uttar Pradesh,2019,Agriculture,CH4,7.33
Uttar Pradesh,2019,Waste Management,CO,0.26
Uttar Pradesh,2019,Waste Management,CO2,6.47
Uttar Pradesh,2019,Waste Management,CH4,9.47
Uttar Pradesh,2020,Energy,CO,1.63
Uttar Pradesh,2020,Energy,CO2,56.93
Uttar Pradesh,2020,Energy,CH4,2.64
Uttar Pradesh,2020,Industry,CO,1.69
Uttar Pradesh,2020,Industry,CO2,58.84
Uttar Pradesh,2020,Industry,CH4,1.93
Uttar Pradesh,2020,Transportation,CO,3.44
Uttar Pradesh,2020,Transportation,CO2,36.55
Uttar Pradesh,2020,Transportation,CH4,1.32
Uttar Pradesh,2020,Agriculture,CO,0.49
Uttar Pradesh,2020,Agriculture,CO2,10.43
Uttar Pradesh,2020,Agriculture,CH4,5.4
Uttar Pradesh,2020,Waste Management,CO,0.44
Uttar Pradesh,2020,Waste Management,CO2,4.58
Uttar Pradesh,2020,Waste Management,CH4,6.99
Uttar Pradesh,2021,Energy,CO,3.14
Uttar Pradesh,2021,Energy,CO2,57.36
Uttar Pradesh,2021,Energy,CH4,4.22
Uttar Pradesh,2021,Industry,CO,2.25
Uttar Pradesh,2021,Industry,CO2,44.39
Uttar Pradesh,2021,Industry,CH4,3.64
Uttar Pradesh,2021,Transportation,CO,2.87
Uttar Pradesh,2021,Transportation,CO2,19.03
Uttar Pradesh,2021,Transportation,CH4,1.45
Uttar Pradesh,2021,Agriculture,CO,0.72
Uttar Pradesh,2021,Agriculture,CO2,6.61
Uttar Pradesh,2021,Agriculture,CH4,10.56
Uttar Pradesh,2021,Waste Management,CO,0.19
Uttar Pradesh,2021,Waste Management,CO2,2.54
Uttar Pradesh,2021,Waste Management,CH4,7.66
Uttar Pradesh,2022,Energy,CO,2.09
Uttar Pradesh,2022,Energy,CO2,61.76
Uttar Pradesh,2022,Energy,CH4,2.35
Uttar Pradesh,2022,Industry,CO,2.59
Uttar Pradesh,2022,Industry,CO2,25.69
Uttar Pradesh,2022,Industry,CH4,2.52
Uttar Pradesh,2022,Transportation,CO,4.5
Uttar Pradesh,2022,Transportation,CO2,24.1
Uttar Pradesh,2022,Transportation,CH4,0.54
Uttar Pradesh,2022,Agriculture,CO,0.33
Uttar Pradesh,2022,Agriculture,CO2,14.48
Uttar Pradesh,2022,Agriculture,CH4,7.9
Uttar Pradesh,2022,Waste Management,CO,0.43
Uttar Pradesh,2022,Waste Management,CO2,3.26
Uttar Pradesh,2022,Waste Management,CH4,5.76
Uttar Pradesh,2023,Energy,CO,3.34
Uttar Pradesh,2023,Energy,CO2,27.95
Uttar Pradesh,2023,Energy,CH4,3.71
Uttar Pradesh,2023,Industry,CO,1.85
Uttar Pradesh,2023,Industry,CO2,31.85
Uttar Pradesh,2023,Industry,CH4,1.76
Uttar Pradesh,2023,Transportation,CO,1.63
Uttar Pradesh,2023,Transportation,CO2,23.54
Uttar Pradesh,2023,Transportation,CH4,0.91
Uttar Pradesh,2023,Agriculture,CO,0.58
Uttar Pradesh,2023,Agriculture,CO2,10.84
Uttar Pradesh,2023,Agriculture,CH4,7.36
Uttar Pradesh,2023,Waste Management,CO,0.17
Uttar Pradesh,2023,Waste Management,CO2,5.2
Uttar Pradesh,2023,Waste Management,CH4,5.08
Uttar Pradesh,2024,Energy,CO,3.0
Uttar Pradesh,2024,Energy,CO2,59.99
Uttar Pradesh,2024,Energy,CH4,3.18
Uttar Pradesh,2024,Industry,CO,1.18
Uttar Pradesh,2024,Industry,CO2,26.34
Uttar Pradesh,2024,Industry,CH4,3.53
Uttar Pradesh,2024,Transportation,CO,3.46
Uttar Pradesh,2024,Transportation,CO2,20.63
Uttar Pradesh,2024,Transportation,CH4,0.75
Uttar Pradesh,2024,Agriculture,CO,0.51
Uttar Pradesh,2024,Agriculture,CO2,7.59
Uttar Pradesh,2024,Agriculture,CH4,8.01
Uttar Pradesh,2024,Waste Management,CO,0.43
Uttar Pradesh,2024,Waste Management,CO2,7.33
Uttar Pradesh,2024,Waste Management,CH4,6.5
Uttarakhand,2010,Energy,CO,3.5
Uttarakhand,2010,Energy,CO2,31.15
Uttarakhand,2010,Energy,CH4,3.63
Uttarakhand,2010,Industry,CO,2.5
Uttarakhand,2010,Industry,CO2,30.47
Uttarakhand,2010,Industry,CH4,1.76
Uttarakhand,2010,Transportation,CO,3.15
Uttarakhand,2010,Transportation,CO2,21.02
Uttarakhand,2010,Transportation,CH4,1.4
Uttarakhand,2010,Agriculture,CO,0.3
Uttarakhand,2010,Agriculture,CO2,6.95
Uttarakhand,2010,Agriculture,CH4,4.65
Uttarakhand,2010,Waste Management,CO,0.18
Uttarakhand,2010,Waste Management,CO2,4.51
Uttarakhand,2010,Waste Management,CH4,6.41
Uttarakhand,2011,Energy,CO,2.74
Uttarakhand,2011,Energy,CO2,52.29
Uttarakhand,2011,Energy,CH4,2.85
Uttarakhand,2011,Industry,CO,1.44
Uttarakhand,2011,Industry,CO2,47.02
Uttarakhand,2011,Industry,CH4,2.85
Uttarakhand,2011,Transportation,CO,3.57
Uttarakhand,2011,Transportation,CO2,44.88
Uttarakhand,2011,Transportation,CH4,1.18
Uttarakhand,2011,Agriculture,CO,0.4
Uttarakhand,2011,Agriculture,CO2,12.8
Uttarakhand,2011,Agriculture,CH4,11.39
Uttarakhand,2011,Waste Management,CO,0.2
Uttarakhand,2011,Waste Management,CO2,7.38
Uttarakhand,2011,Waste Management,CH4,7.19
Uttarakhand,2012,Energy,CO,1.87
Uttarakhand,2012,Energy,CO2,46.26
Uttarakhand,2012,Energy,CH4,2.43
Uttarakhand,2012,Industry,CO,1.35
Uttarakhand,2012,Industry,CO2,24.11
Uttarakhand,2012,Industry,CH4,3.05
Uttarakhand,2012,Transportation,CO,3.1
Uttarakhand,2012,Transportation,CO2,26.84
Uttarakhand,2012,Transportation,CH4,1.45
Uttarakhand,2012,Agriculture,CO,0.41
Uttarakhand,2012,Agriculture,CO2,12.81
Uttarakhand,2012,Agriculture,CH4,9.03
Uttarakhand,2012,Waste Management,CO,0.27
Uttarakhand,2012,Waste Management,CO2,5.15
Uttarakhand,2012,Waste Management,CH4,7.06
Uttarakhand,2013,Energy,CO,1.44
Uttarakhand,2013,Energy,CO2,41.46
Uttarakhand,2013,Energy,CH4,2.94
Uttarakhand,2013,Industry,CO,2.11
Uttarakhand,2013,Industry,CO2,54.44
Uttarakhand,2013,Industry,CH4,1.44
Uttarakhand,2013,Transportation,CO,3.89
Uttarakhand,2013,Transportation,CO2,32.99
Uttarakhand,2013,Transportation,CH4,1.4
